mfcc,zcr,srf,flux,chroma,class
"[-342.21057      53.38106      -9.099249      3.4237726   -28.256187
   -4.913387     -2.276445    -20.964355     -6.807352     -6.673642
  -12.227725     11.48124     -11.15584       8.403161     -3.1007507
   -3.9806383    -1.4789999    -3.3758206    -6.4885707     1.6186885
   -1.4697045     0.453778     -3.2851193    -2.3910139     0.5257484
   -2.8407598     3.1112382     6.9073534     6.9631333    13.227681
   11.182888     11.890163      4.9796867     4.0015206     1.341795
    5.8651958     4.411284      5.6137857    -0.81924254    2.2259958 ]",0.20448520711428445,0.048621542714637464,1.1702498779813069,"[0.33126086 0.4063278  0.3421883  0.28191355 0.37122655 0.23548879
 0.15194803 0.22154316 0.20480873 0.2919224  0.41496596 0.36192942]",angry
"[-6.0660388e+02  4.0641857e+01 -1.1010612e+01  3.7315650e+00
  1.4235295e+00 -9.5697432e+00 -1.2942852e+01 -1.1450487e+01
 -1.2883318e+01 -3.0137219e+00 -5.4025917e+00 -6.8831563e+00
  2.7019111e-02 -5.0650811e+00  9.2856163e-01 -4.5324116e+00
 -6.1200156e+00 -1.7922403e+00 -4.9717169e+00 -3.2071157e+00
 -5.3533630e+00 -2.1192842e+00 -6.2318153e+00 -1.3170289e+00
 -5.0560760e+00  1.5064453e+00 -1.2225649e+00  4.8569756e+00
  5.1716561e+00  7.4430990e+00  3.6013632e+00  5.8968406e+00
  5.4260235e+00  9.3411303e+00  8.7611704e+00  7.6196694e+00
  2.8232510e+00  1.0261956e-01 -2.6009717e+00  1.1890461e+00]",1.835048020140156,0.9986985704424455,-0.9895677522339912,"[0.39790282 0.35245532 0.41515636 0.44234213 0.36244312 0.3567596
 0.40621352 0.54498315 0.6490693  0.5617477  0.5033217  0.51303303]",sad
"[-398.65677      30.192343      0.77649933   22.235014    -12.905604
   -6.4394293    -2.5708122   -16.506523     -9.132778     -1.4628041
   -8.771045      5.2427707    -5.3584995     6.0143924     3.0061924
    0.9700986     5.964498      3.5007963    -1.9123896     5.5209723
   -5.751642      4.0718904    -2.6372364     0.68999165    1.2721891
   -1.4179462     3.9991982     8.48705       6.570447      9.515985
    3.803947      6.3389072     4.216165      5.5789146     3.9228199
    7.6705484     1.2459726     2.368773      0.633142      4.123036  ]",-0.06081268112696774,0.8633325701177043,1.1140603076423143,"[0.35154667 0.32682806 0.27393797 0.28216943 0.27480793 0.20323217
 0.23560181 0.3269902  0.4200175  0.41069812 0.39348683 0.40399846]",surprise
"[-6.7667456e+02  7.2603180e+01  1.5167762e+01  2.3859005e+01
  1.4977871e+01  7.9097147e+00  1.2061757e+01  5.7133394e-01
  1.4427128e+00  3.8794215e+00  3.0871043e-01  1.3725486e+00
  5.3261991e+00  8.9765286e-01  2.5895512e+00  8.9194047e-01
 -4.9811167e-01  7.0264620e-01  1.8350700e-01  2.6735473e+00
 -2.4931169e+00  1.2093323e+00 -2.1837728e+00  1.6918616e+00
 -1.3960553e+00  2.1621008e+00 -1.9025472e+00 -2.4031086e-01
 -2.5029857e+00 -4.6847954e-01 -1.5764627e+00  5.7810557e-01
 -3.0698141e-01  1.6878638e+00 -1.2998573e+00 -3.4762284e-01
 -1.9745016e+00 -8.0052543e-01 -2.1079118e+00 -1.9743191e+00]",-0.2657985680737954,0.5028809093725287,-1.8033646153146614,"[0.58327353 0.507487   0.45337862 0.43300536 0.4547662  0.4551243
 0.459068   0.57588875 0.6279236  0.64809734 0.65830445 0.6373126 ]",neutral
"[-449.8676       73.3447        7.6940427    -0.99228585    9.22785
   -1.0671782   -16.960375     -1.2744766   -19.496025     -8.659373
  -16.8824       -5.5420365    -4.5194893    -3.6997077    -1.1592162
    2.9725525     2.099146     11.970792      4.4808803     1.2975152
    2.9597123     3.2553406    -3.4925628     6.144912     -3.075677
    6.4734707    -3.4024606     6.4175377    -1.5613991     5.963929
    2.55201       6.7851186    12.80963      12.030458     13.611455
   14.294015     11.339702     12.334195      6.1533804     7.7933    ]",-1.0289661366124905,-0.8117108719864013,1.3575108367680162,"[0.22360052 0.25253808 0.32463482 0.27233878 0.27171275 0.400626
 0.4797742  0.4529324  0.362004   0.26994458 0.24318674 0.2591233 ]",surprise
"[-4.5066690e+02  7.3391418e+01  1.9056461e+01 -2.5630894e+00
  8.3568029e+00  1.3882167e+00 -1.2291598e+01 -8.9292860e-01
 -8.3138885e+00 -3.1023269e+00 -8.3926458e+00 -6.8273621e+00
 -1.3514087e+00  6.7842335e-01  2.6203563e+00  1.4311837e+00
  4.6131855e-01  1.1748980e+01 -4.8526384e-02  1.8465103e+00
  3.2733879e+00  3.1753469e+00 -2.6377994e-01  5.3601594e+00
 -1.1047380e+00  3.0142269e+00 -4.0424937e-01  5.6950088e+00
 -1.0869997e+00  5.4228072e+00 -1.1196897e+00  5.0520868e+00
  3.5798771e+00  3.0081210e+00  2.1795030e+00  5.9971318e+00
  1.5320587e+00  4.5895267e+00  2.7678921e+00  5.3280177e+00]",-0.5944675550394997,-0.5231747268424141,0.7770989641548599,"[0.2843006  0.31272587 0.38878286 0.43740073 0.5205321  0.37480175
 0.29499486 0.30757794 0.38024467 0.34058726 0.2746235  0.3342827 ]",happy
"[-474.48807      93.37702      31.829704     -3.2932062    -9.160562
    1.8948038   -11.404958      1.3052689   -14.013139     -4.454992
  -12.181217    -14.129892     -4.0606313    -2.2311163     1.819751
    4.5191326     0.822377     10.64205       1.5714303    -1.2465346
    3.7192233     4.861111      1.4832703     6.1093755    -5.463035
    6.3087482     0.98065823    7.8456774     1.222596      6.370164
    2.931247      5.871118      3.7021477     1.4665929     1.3056782
    2.9869704     2.372178      3.0888336     2.2439766     8.237632  ]",-1.1207033388915906,-1.9480012379215843,0.4939891642222863,"[0.20385987 0.21441197 0.27194205 0.352561   0.41595417 0.36027172
 0.28344283 0.31335357 0.35846823 0.3573262  0.37339523 0.31331006]",happy
"[-4.1907001e+02  5.0881935e+01  1.7634501e+00  4.7499986e+00
 -3.4062819e+00 -4.6465328e-01 -1.4549734e+01 -4.7126589e+00
 -9.4461737e+00  4.7358918e+00 -8.9751711e+00 -4.1412544e-01
 -3.9071751e+00 -1.2058101e+00 -7.6410460e-01 -5.5740371e+00
  3.8424775e-01  4.1116543e+00 -4.1077061e+00  3.6378195e+00
 -7.8287292e-01 -3.0256484e+00 -2.8628868e-01  2.3840110e+00
  2.2359877e+00  4.8597341e+00 -1.8809123e+00  1.5213470e+00
 -2.2869171e-01  2.2224689e+00  3.2454724e+00  1.2134604e+00
  4.6192995e-01  1.9179746e+00  2.7265313e+00  6.5057287e+00
  3.6150401e+00  3.5999141e+00  1.1453420e+00  2.0776687e+00]",0.3209585532250329,0.8026221133600321,0.09860649755646012,"[0.3744727  0.43708065 0.4306047  0.33030552 0.32529214 0.3245391
 0.3753912  0.42183083 0.42460632 0.42047054 0.4175666  0.42010897]",disgust
"[-6.05901001e+02  5.12310410e+01  4.72035456e+00  1.22482843e+01
  2.84971094e+00 -3.52825522e-01 -2.14709830e+00 -1.44209146e+01
 -2.53573084e+00  1.67931294e+00 -7.61942923e-01  3.04243016e+00
  1.14343548e+00  1.93968725e+00 -1.87532246e+00 -2.91186213e+00
 -4.43092436e-01  2.53154826e+00 -8.41740370e-01  1.02668440e+00
 -1.00307465e-01  1.88223803e+00 -7.45984137e-01  4.45829481e-01
  5.91118217e-01  1.57846105e+00  1.41736484e+00  4.02977037e+00
  1.65811610e+00  4.58733416e+00  3.23452353e+00  5.37773514e+00
  5.14285898e+00  7.56013441e+00  4.31412172e+00  5.32673407e+00
  2.00994444e+00  4.84627199e+00  2.37090468e+00  4.71243238e+00]",0.03452852798181077,0.7759601192572905,-1.1085692127441849,"[0.39644995 0.38518083 0.39809462 0.46849406 0.52242714 0.5574333
 0.49026614 0.5229507  0.50781065 0.511818   0.49132377 0.45477512]",disgust
"[-362.16205      88.09036      -1.2404028    22.545364      8.10626
  -11.213992     -7.4975777   -23.04458      -3.1425912     5.502325
  -21.63114      11.3907995    -8.705066      8.211022     -0.8903174
   -9.162318     -1.4119434    -5.2116365   -11.445799     -6.617581
   -1.9121578    -6.637568     -5.2735295    -2.7401872    -5.330991
   -2.361093     -3.4703135    -2.1059225    -6.271557     -2.969116
  -13.250304     -6.226967    -11.314081      0.79870933    8.834397
   26.606623     33.23802      33.12571      19.114038      8.390737  ]",-0.4973989807423836,-1.0116513280758874,0.05546070057883862,"[0.23612502 0.7274963  0.38193032 0.12806974 0.1267845  0.2794558
 0.6356929  0.36365727 0.13413154 0.11100221 0.10453401 0.12339381]",neutral
"[-3.1206876e+02  3.7436047e+01 -2.1483559e+01  1.8945351e+01
 -1.3196300e+00 -8.5888414e+00 -7.8063488e+00 -9.0641155e+00
 -1.3601654e+01  5.7509570e+00 -2.2690491e+01  5.5133686e+00
 -2.7731254e+00 -6.8901930e+00  6.6520615e+00 -2.8155544e+00
 -3.9451727e-01  1.5725091e+01 -7.3443735e-01  1.3974827e+01
  6.8009067e+00  2.9732792e+00 -1.3465103e+00  6.9520559e+00
 -5.2478248e-01  1.2234182e+01 -1.8497814e+00  6.7801595e-01
  3.3808786e-03  6.3987100e-01 -3.8730344e-01  1.0829214e+00
 -6.1032443e+00  7.5682801e-01  8.3928430e-01  4.4865251e+00
 -5.5937678e-01  2.4124095e+00  3.3214836e+00  2.2382085e+00]",0.1663873117842566,0.4277338049324961,0.8086193033123372,"[0.38278207 0.3894688  0.25867122 0.2660721  0.22822034 0.20059799
 0.32596403 0.27870655 0.22511008 0.19938493 0.20945024 0.22204961]",fear
"[-3.8814795e+02  3.3640766e+01 -2.0053806e+01 -5.3916073e-01
 -1.4654188e+01 -1.1592292e+01 -9.5672503e+00 -1.2972134e+01
 -1.2251350e+01 -5.4565916e+00 -8.4472790e+00 -6.1514454e+00
 -6.8480735e+00 -5.7887583e+00 -2.0326500e+00 -7.5588980e+00
  3.8302472e-01  2.1884427e+00 -2.6237828e-01  3.5378981e+00
 -2.2171569e+00  9.4447404e-01 -3.8855076e+00  1.9586829e+00
  5.4456849e+00  4.9359374e+00  1.9772074e+00  1.7489474e+00
  1.6579510e+00  1.6766891e+00  1.5986420e+00 -9.8951358e-01
 -8.3147782e-01  1.6946466e+00 -2.1173320e+00  2.4256356e+00
 -1.7453927e+00  2.3251555e+00 -6.7102283e-02 -5.9879553e-02]",0.06275147908516587,1.0779421769531157,-0.9781055517069613,"[0.38624325 0.38279387 0.36223987 0.32017416 0.26968858 0.3590488
 0.43456298 0.45089382 0.45492145 0.44635206 0.37149584 0.42551103]",angry
"[-4.3652917e+02  6.8736496e+01  1.0775964e+01  6.1686883e+00
  1.1001968e+01 -6.3169303e+00 -1.0737645e+01  1.8116398e+00
 -1.3937409e+01 -1.6132991e+00 -1.2018062e+01 -2.6034873e+00
 -5.1197606e-01  2.0675671e-01 -1.8311615e+00  1.5543514e+00
 -1.4148247e-01  8.3091927e+00  1.5146921e+00 -6.2393856e-01
  1.1182878e+00  2.8055356e+00 -3.6059043e+00  4.2809834e+00
 -1.2233577e+00  3.2544231e+00 -3.3876753e+00  5.3310876e+00
 -1.9458106e+00  4.3049831e+00 -5.6039649e-01  1.4599056e+00
  1.1749883e+00  2.4553130e+00  4.3774734e+00  1.0657395e+01
  1.1898788e+01  1.6675617e+01  1.1942623e+01  1.0595533e+01]",-0.8649513935428778,-0.6768289602333843,0.8703448059466364,"[0.29675958 0.32512406 0.32031506 0.37279627 0.3883783  0.46091282
 0.5591005  0.4551964  0.35503152 0.36560205 0.31553394 0.29983312]",surprise
"[-6.2747046e+02  5.0890545e+01 -4.8933854e+00  1.0507071e+01
  3.7041099e+00 -3.6143060e+00 -8.6679716e+00 -7.1464233e+00
 -1.5135483e+01 -4.4346008e+00 -2.2045426e+00 -6.9590750e+00
  3.3116063e-01 -4.9061923e+00 -5.1069002e+00  1.2198787e+00
 -9.0799503e+00 -3.4389870e+00 -7.1518093e-01 -2.6802909e+00
 -6.5082068e+00 -2.0350783e+00 -7.1429124e+00 -3.9023411e+00
 -3.8008106e+00 -1.4843085e+00 -4.6747236e+00 -2.2811408e+00
 -2.6084313e+00 -1.3512269e+00 -2.8481922e+00 -2.9721007e+00
 -3.4253354e+00 -2.0002358e+00 -3.7978947e+00  8.4204781e-01
 -5.8165056e-01 -1.7636478e+00 -3.2373376e+00 -1.8475775e+00]",1.7738289791846338,1.5277629820408594,-1.6454988017075243,"[0.5688426  0.56163895 0.52131605 0.5544459  0.5288533  0.47613367
 0.5145704  0.5718994  0.48689264 0.4977317  0.6008089  0.59694254]",sad
"[-3.5329169e+02 -1.1233094e+00  1.8673782e+00  2.1027603e+01
 -2.1244421e+01 -3.4935172e+00 -1.9738040e+00 -1.8903700e+01
 -5.6785874e+00 -4.2514415e+00 -1.1383153e+01  8.7866478e+00
 -7.8481612e+00  7.0306768e+00 -5.7646704e-01 -2.4950664e+00
 -2.7165326e-01 -2.1423082e-01 -4.7434978e+00  4.0528822e+00
 -2.4835982e+00 -1.5825381e+00 -6.4849782e+00 -8.9947313e-02
  1.0168391e+00  2.5158179e+00  8.4847145e+00  1.3654991e+01
  1.4636672e+01  1.7002033e+01  9.0654831e+00  9.1705790e+00
 -5.1575708e-01  1.5377207e+00  1.5932512e+00  5.0293322e+00
  2.7081606e+00  2.9669755e+00 -5.1847804e-01  1.3131496e+00]",0.8065943328538925,1.2638195129958787,1.3778310988010207,"[0.42127255 0.3453697  0.2988795  0.23691544 0.22785182 0.24333674
 0.29867694 0.39090773 0.31243694 0.29505873 0.46183583 0.46999687]",angry
"[-7.1042993e+02  4.3079960e+01  2.9264176e+00  1.0533279e+01
 -5.2462184e-01 -5.2815714e+00  8.3151245e-01 -1.3466611e+01
 -6.3695021e+00 -4.4797792e+00 -4.9004431e+00 -5.0796762e+00
 -6.6575489e+00 -6.9778705e-01 -5.2827201e+00 -5.4590392e+00
 -5.2278781e+00 -5.2941689e+00 -5.1180716e+00 -4.0013957e+00
 -5.8228269e+00 -5.5984473e+00 -5.7946839e+00 -3.4373243e+00
 -5.4558182e+00 -2.8147974e+00 -5.4007392e+00 -2.0410376e+00
 -3.9605010e+00  8.6188018e-01 -1.7672443e+00  4.7221951e+00
  3.9987319e+00  6.4109740e+00  4.6509347e+00  5.2227631e+00
  3.0080411e+00  3.4733648e+00  3.1587868e+00  2.8268492e+00]",1.5622985024249871,1.6068639427477207,-1.7362755550139108,"[0.42615715 0.45900428 0.52745056 0.55004704 0.524442   0.5161439
 0.5337959  0.6047002  0.5909188  0.43543816 0.41028488 0.40680522]",neutral
"[-4.0027988e+02  6.6604805e+01  3.0732397e+01  3.4285591e+01
 -1.7883823e+00  1.1275687e+00 -6.8343349e+00 -9.5819359e+00
 -5.9442645e-01 -6.8048029e+00 -1.0333069e+01  1.9494783e+00
 -3.7783828e+00  8.6379452e+00 -9.1700783e+00 -1.2521067e-01
  3.4953496e+00 -3.8350439e+00 -6.9811559e+00 -4.8585054e-02
 -8.3807201e+00 -7.0527773e+00 -3.9934692e+00  5.9261632e-01
  1.2359989e+00  4.8799763e+00  3.6242499e+00 -1.2771300e+00
  1.0132066e+00 -3.7453766e+00 -1.8969595e+00  1.0327056e+01
  5.5711565e+00  1.0238251e+01  2.6798768e+00  5.1207714e+00
  3.0657949e+00  7.0691490e+00  7.8159556e+00  7.8138556e+00]",-0.5673214608838504,-0.31875801184636304,-0.37888774954405086,"[0.41320178 0.26259696 0.17277862 0.16298142 0.20955153 0.3280676
 0.3175513  0.39051223 0.35607177 0.19449846 0.21300745 0.32271752]",sad
"[-5.2289392e+02  7.6087273e+01  2.3317347e+01  7.8006420e+00
  9.3611259e+00  9.9875002e+00 -8.8244209e+00 -8.9215193e+00
 -1.3025300e+01  4.3424392e+00 -9.6067085e+00  7.5656600e+00
 -1.5264537e+00  5.2606668e+00 -3.1308395e-01 -4.8290586e+00
  1.6521133e+00  2.0783651e+00  1.7869291e+00 -7.1944079e+00
  4.8000278e+00  2.0353758e+00 -3.1789653e+00 -1.7563671e+00
 -8.6802130e+00  2.1867311e+00  4.5707637e-01  1.5887418e+00
  3.7153418e+00  1.4171247e+01  5.9820595e+00  1.2424114e+01
  3.9988403e+00  8.1650648e+00  5.8859811e+00  7.2189784e+00
  1.2158402e+01  9.9435673e+00  7.8609438e+00  8.6607304e+00]",-1.1238819074773163,-0.7558440350793798,-0.6341854017151027,"[0.2801467  0.2180665  0.21402562 0.28282392 0.32708406 0.29721195
 0.37616673 0.32551536 0.28556776 0.3157549  0.4096675  0.4119226 ]",sad
"[-6.3066797e+02  5.6892548e+01 -8.4581861e+00  1.2428769e+00
  4.3473701e+00 -4.8397074e+00 -9.9826832e+00 -1.1162387e+01
 -1.0443463e+01 -1.7770424e+00 -5.8961377e+00 -8.8250999e+00
 -2.0465624e+00 -6.0643020e+00 -1.1710978e+00 -7.6189075e+00
 -4.3708000e+00 -2.3861232e+00 -6.8432775e+00 -4.2004089e+00
 -5.1849499e+00 -4.3943148e+00 -4.3248434e+00  9.1318947e-01
 -4.7939944e+00  8.2793808e-01 -2.2271354e+00  1.5821817e+00
 -2.0508528e+00  2.8340609e+00  1.6327633e+00  3.3767700e+00
  2.8759809e+00  5.6098614e+00  4.5776896e+00  4.9991288e+00
  4.6381860e+00  2.9343328e+00 -4.3160431e-03  4.2393026e+00]",1.4698765527800186,0.9063531187462612,-0.6096440981507051,"[0.3777452  0.41654703 0.4002398  0.38022196 0.42784798 0.4522891
 0.44548637 0.5221248  0.5692962  0.53287864 0.47931293 0.44273886]",happy
"[-4.8124939e+02  2.1179514e+01 -1.9400227e+01 -1.8241457e+00
 -6.6791983e+00 -1.1703721e+01 -1.5264646e+01 -1.3602035e+01
 -1.2882050e+01 -3.5612080e+00 -1.1011315e+01 -8.1485386e+00
 -2.3834627e+00 -8.3772812e+00  6.2019587e-01 -7.9376793e+00
 -7.3242126e+00  9.5672321e-01 -3.1465383e+00  4.9984306e-01
  3.0957344e+00  7.3938289e+00  6.4823222e+00  9.3545790e+00
  1.6396655e+00  5.8860602e+00 -5.3820920e-01  3.8258884e+00
 -1.3465960e-01  2.7735195e+00 -2.6672238e-01 -8.9815116e-01
 -3.6713867e+00 -9.8961458e-02 -9.8055041e-01  5.1146162e-01
 -2.1134666e-01 -1.7010716e+00 -2.5835662e+00 -4.1174367e-01]",2.1794661479982222,1.5714919997482402,-1.1480355949167835,"[0.49277398 0.49879405 0.5288343  0.5530393  0.47877136 0.3861415
 0.3677809  0.46503165 0.4471282  0.44628847 0.48958492 0.47173443]",fear
"[-4.5735269e+02  5.9785969e+01  1.2227291e+01 -5.0654159e+00
 -1.0179370e+01  1.5187653e+00 -5.7549801e+00  5.2096152e-01
 -1.5853507e+01  4.9110804e+00 -1.7329370e+01  6.2798697e-01
 -5.1646900e+00 -2.6691440e-01  1.6771162e+00  1.5483049e+00
 -3.9156702e+00  5.1976151e+00 -9.9423939e-01 -5.8856049e+00
  3.5398111e+00  1.1961228e+01  1.5908507e+01  2.5431055e+01
  2.5840862e+01  2.1999079e+01  9.3745117e+00  2.5005152e+00
 -1.4367478e+00  2.7960460e+00  2.9950910e+00  3.5212047e+00
 -3.5735466e+00 -3.8110993e+00  1.4537555e+00  2.5623627e+00
 -2.8562242e-01  7.8213346e-01 -4.9801536e+00  1.0660981e+00]",-0.9965626343735972,-0.5881907699048607,0.4330899201395254,"[0.32628337 0.49495587 0.6188795  0.42176104 0.286186   0.23108697
 0.20811614 0.18010138 0.2173019  0.26960447 0.32006502 0.3080123 ]",fear
"[-5.7437366e+02  4.4215668e+01 -2.3618040e+00  4.2671447e+00
 -2.5085669e+00 -5.8653402e+00 -6.6196456e+00 -7.5177240e+00
 -8.7793999e+00 -5.3002996e+00  2.4373076e+00 -4.0625930e+00
 -3.9627750e+00 -1.2507083e+00 -3.2118988e+00 -1.9173734e+00
 -5.9136834e+00 -2.2376413e+00 -1.6348287e-01 -1.1758356e+00
 -4.7479148e+00 -1.2405551e-01 -3.8803647e+00  8.7137856e-02
  3.2903083e-02  3.8304958e+00  1.7765825e+00  3.7002809e+00
  6.8155277e-01  3.5543904e+00  1.3502612e+00  5.4681702e+00
  4.2242126e+00  4.2959528e+00  3.6504781e+00  4.8675852e+00
  3.4421098e+00  2.3867056e+00  2.5384231e+00  3.1663828e+00]",0.8557033946906957,1.2118223017831669,-1.371446789917004,"[0.46749058 0.52995694 0.56603545 0.5970399  0.65304893 0.61895025
 0.5869473  0.5538768  0.5319342  0.51471406 0.47070715 0.46464357]",surprise
"[-5.6336499e+02  4.3991821e+01 -2.8653121e-01  5.5650625e+00
  9.1610014e-01 -7.7064067e-01 -5.6607456e+00 -4.3311734e+00
 -9.8182344e+00 -8.5093756e+00  2.0153713e+00 -5.1909032e+00
 -4.9647484e+00  5.6936330e-01 -2.4165320e+00 -8.5245484e-01
 -4.0225306e+00 -3.9146214e+00 -1.9560639e+00 -3.1914276e-01
 -7.1093683e+00 -1.0277365e+00 -4.5611248e+00 -1.9927124e+00
 -4.7039670e-01  4.0895467e+00  1.5562021e+00  7.0880046e+00
  4.6308708e+00  8.0618591e+00  5.0898933e+00  4.8905792e+00
  3.3924301e+00  3.4048326e+00  2.5396879e+00  1.3426526e+00
  1.3436203e+00  1.2544936e+00  8.7472969e-01  2.4133606e+00]",0.664537858641846,0.8205352684100098,-1.3321881120492576,"[0.50992686 0.4729435  0.46720326 0.47533002 0.5162644  0.5073131
 0.51090854 0.4803809  0.5029044  0.52558005 0.5683861  0.58795077]",happy
"[-5.69329834e+02  4.01678505e+01 -7.37263536e+00  1.03219604e+01
 -1.68272293e+00 -6.38635349e+00 -9.66709614e+00 -6.64521170e+00
 -2.84965158e+00 -6.10407948e-01 -8.75911236e+00 -2.77553320e+00
 -2.81171441e-01 -4.72067165e+00 -2.08011794e+00 -4.73934317e+00
 -3.80893230e+00 -2.79284286e+00 -3.98086262e+00 -5.87089099e-02
  2.90050077e+00  1.60763621e+00 -1.17750831e-01 -6.27049685e-01
 -2.27149749e+00  7.77739525e-01  7.35105217e-01  3.25292587e+00
 -2.03619033e-01  1.63472795e+00  9.72446442e-01  2.30599570e+00
  2.43170395e-01 -1.14225924e-01 -2.68344283e+00  3.54117453e-02
 -2.62755424e-01 -1.60214573e-01 -9.82881896e-03  1.14345312e+00]",2.607756160213052,1.1812312984491247,-1.044092554050005,"[0.5804258  0.4709947  0.47190362 0.49819288 0.4423437  0.4539883
 0.3408635  0.31700087 0.33996958 0.4038175  0.44688118 0.54371756]",happy
"[-4.6263736e+02  8.8859116e+01  2.0642473e+01 -6.0014019e+00
  4.8105087e+00  5.6741209e+00 -1.3313139e+01  1.3212517e+00
 -1.6512924e+01 -6.9583993e+00 -1.3997952e+01 -1.0516903e+01
 -5.5923634e+00 -3.4168806e+00 -9.1939211e-01 -1.9037254e-01
  5.4385509e-02  1.2824596e+01  1.4060943e+00 -5.5548781e-01
  6.0743880e+00  3.0847943e+00  5.3131700e+00  5.5282311e+00
 -5.3692679e+00  5.6051507e+00 -8.2206136e-01  7.0975595e+00
  4.4160888e-01  6.2971916e+00  1.3446616e+00  6.4907250e+00
  3.6599824e+00  3.5593398e+00 -3.1014353e-01  3.9575386e+00
  3.6367438e+00  7.4841013e+00  7.6639476e+00  1.3396335e+01]",-1.1019202534470212,-1.5177937286865686,0.6611293026953281,"[0.29278573 0.2623945  0.25439203 0.31099668 0.40878385 0.51132876
 0.4332477  0.2708084  0.2897513  0.28063503 0.28228605 0.26332527]",happy
"[-7.4400623e+02  7.1928421e+01  1.3545238e+01  2.1100002e+01
  9.0789986e+00  2.0774872e+00 -5.5019945e-01 -1.5731432e+00
 -3.7176934e-01  9.4681197e-01  1.2274376e+00  7.8449523e-01
 -2.2259650e+00  3.5300157e+00  6.8350500e-01  4.7576227e+00
 -2.4788795e+00  2.5284076e+00 -1.8726822e-02  3.6667702e-01
 -2.4975142e+00 -1.0398788e+00 -2.4219637e+00  2.0823040e+00
 -1.3448788e+00  4.0925918e+00 -2.2873626e+00  4.8860967e-01
  2.0093389e+00  1.0463575e+00  4.4390416e-01  4.2403087e-01
  1.3636931e+00  2.1492279e+00  2.1660933e+00  3.5137844e+00
  9.8195326e-01  1.9606152e+00 -1.8499205e+00  3.4725716e+00]",0.6145401574698429,1.0645983390586753,-0.5874442403713219,"[0.5829222  0.5754231  0.56848174 0.5656477  0.56044793 0.5678728
 0.55154234 0.5991484  0.6383177  0.57382387 0.5494787  0.5926154 ]",sad
"[-3.9104221e+02  4.0385399e+01  1.2747417e+01 -1.4150043e+01
 -8.5475883e+00  1.5275508e+00 -1.1857800e+01  8.8607860e-01
 -1.7539686e+01 -4.8807445e+00 -1.5475843e+01 -4.8445783e+00
 -6.2531657e+00  6.8365808e+00 -7.2916756e+00 -2.2469075e+00
 -3.3362396e+00  2.3604305e+00  1.8866737e+00  3.6266041e+00
  1.0887033e+01  3.0900511e+01  2.3741753e+01  3.1162350e+01
  1.7467764e+01  3.1978230e+00 -7.0020657e+00  4.5946546e+00
 -9.4862026e-01  1.1515023e+01 -3.8465027e-02 -4.6760845e+00
 -3.1070490e+00 -9.9645126e-01  4.6671538e+00  2.1477532e+00
 -9.9420061e+00 -7.3407483e-01  1.2667611e+00  2.6811328e+00]",-0.17333263955119374,0.7619246431412142,0.727926893169105,"[0.28609118 0.3939484  0.7244615  0.41015178 0.18414713 0.17062885
 0.14561018 0.12137552 0.1564439  0.22260344 0.2652912  0.25916633]",fear
"[-3.78636627e+02  7.19304581e+01 -1.88904309e+00 -6.26817465e+00
  1.79136083e-01 -5.05866909e+00 -1.47375393e+01  8.95985544e-01
 -1.17995529e+01 -5.59179258e+00 -1.04346981e+01 -4.42309904e+00
 -1.64862549e+00  1.25783467e+00  1.17626607e+00  5.26495647e+00
  3.23671007e+00  9.45262432e+00  2.96663117e+00 -9.67988908e-01
  4.58035564e+00  4.22865677e+00 -3.94185090e+00  3.61455035e+00
 -1.32868350e+00  2.16024089e+00  6.55180991e-01  5.79602337e+00
  7.49034107e-01  5.45211315e+00  9.58213508e-01  3.91624546e+00
  1.76009607e+00  7.08221054e+00  1.24992275e+01  1.42837086e+01
  1.45910244e+01  1.05659075e+01  6.16099739e+00  9.33723271e-01]",-0.7885143014734788,-1.2545390720069902,0.35004409770811845,"[0.33604637 0.34743252 0.35238388 0.3326108  0.35515258 0.42187172
 0.51150024 0.5052394  0.33603993 0.365674   0.39193463 0.34295088]",surprise
